transaction_id,credit_card_no,transaction_type,category,merchant,date
582057556018,675968375351,Non-Online,Groceries,Kinokuniya,2022-11-11
681140387778,675968375351,Non-Online,Retail,7-Eleven,2022-11-11
754248788770,4000527392571,Non-Online,Retail,7-Eleven,2022-11-07
877022088435,2292611315637188,Non-Online,Retail,7-Eleven,2022-11-09
124586724865,564090807244,Non-Online,Retail,7-Eleven,2022-11-08
548658271101,4606024368989745,Non-Online,Retail,7-Eleven,2022-11-07
673638015451,374293447517102,Non-Online,Groceries,Don Don Donki,2022-11-12
140694225377,374293447517102,Non-Online,Groceries,Cold Storage,2022-11-12
578546655199,5371421216629988,Online,Groceries,Lazada,2022-11-11
659894590914,5371421216629988,Non-Online,Groceries,Kinokuniya,2022-11-11
870682034535,5371421216629988,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
377533845386,5371421216629988,Non-Online,Groceries,Decathalon,2022-11-11
808598267219,5371421216629988,Non-Online,Retail,7-Eleven,2022-11-11
210244014926,213144615500674,Online,Groceries,Shopee,2022-11-11
356212042318,213144615500674,Non-Online,Groceries,Takashimaya,2022-11-11
151171753938,213144615500674,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
880397151855,213144615500674,Non-Online,Groceries,Isetan,2022-11-11
870545255977,213144615500674,Non-Online,Retail,7-Eleven,2022-11-11
436396479101,213149584420671,Non-Online,Retail,7-Eleven,2022-11-09
607874668973,4343499612174,Online,Groceries,eBay,2022-11-11
738045494198,4343499612174,Non-Online,Groceries,Kinokuniya,2022-11-11
386480814864,4112400785598938,Online,Groceries,Shopee,2022-11-11
457108353183,4112400785598938,Online,Groceries,Qoo10,2022-11-11
456362481673,4112400785598938,Non-Online,Groceries,Isetan,2022-11-11
417757779690,4112400785598938,Non-Online,Groceries,Takashimaya,2022-11-11
247249996285,4112400785598938,Non-Online,Retail,7-Eleven,2022-11-11
460586276577,4772620041394787,Non-Online,Groceries,NTUC Fairprice,2022-11-12
634912145330,4772620041394787,Non-Online,Groceries,Don Don Donki,2022-11-12
426920010227,4685988042830398,Non-Online,Groceries,NTUC Fairprice,2022-11-13
342988927439,4685988042830398,Non-Online,Groceries,NTUC Fairprice,2022-11-13
806616125061,30418596032597,Non-Online,Retail,7-Eleven,2022-11-09
595607034229,6011771035739366,Online,Groceries,Zalora,2022-11-11
360951023485,6011771035739366,Non-Online,Groceries,Kinokuniya,2022-11-11
627696185269,6011771035739366,Non-Online,Groceries,Kinokuniya,2022-11-11
482791616188,6011771035739366,Non-Online,Groceries,Kinokuniya,2022-11-11
764848710193,6011771035739366,Non-Online,Retail,7-Eleven,2022-11-11
741335420346,502033428090,Non-Online,Groceries,Don Don Donki,2022-11-13
242996778767,502033428090,Non-Online,Groceries,Giant Hypermart,2022-11-13
511290269529,30435762935825,Non-Online,Retail,7-Eleven,2022-11-09
868189881038,562420670183,Non-Online,Retail,7-Eleven,2022-11-09
192274477520,4154447620155100,Non-Online,Retail,7-Eleven,2022-11-07
395959254275,4983250177709,Non-Online,Retail,7-Eleven,2022-11-10
331196100891,6011734196755365,Online,Groceries,eBay,2022-11-11
528338439314,6011734196755365,Online,Groceries,Shopee,2022-11-11
278974102480,6011734196755365,Online,Groceries,Shopee,2022-11-11
567617577472,6011734196755365,Non-Online,Groceries,Takashimaya,2022-11-11
240707838253,6011734196755365,Non-Online,Retail,7-Eleven,2022-11-11
886732002181,501862747273,Non-Online,Retail,7-Eleven,2022-11-08
167206363299,30290235159903,Non-Online,Groceries,Cold Storage,2022-11-12
420213309106,30290235159903,Non-Online,Groceries,NTUC Fairprice,2022-11-12
623484508186,3536166363701901,Non-Online,Retail,7-Eleven,2022-11-09
101996591959,4767834355807634,Non-Online,Groceries,NTUC Fairprice,2022-11-13
504546563927,3535276669684502,Non-Online,Retail,7-Eleven,2022-11-10
632694891672,4348577957321607,Online,Groceries,Amazon,2022-11-11
440298858783,4348577957321607,Non-Online,Groceries,Takashimaya,2022-11-11
688890659365,4348577957321607,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
804957027777,4348577957321607,Non-Online,Groceries,Takashimaya,2022-11-11
790744212520,4348577957321607,Non-Online,Retail,7-Eleven,2022-11-11
519279613374,4460394457185611,Online,Groceries,Shopee,2022-11-11
801232209984,4460394457185611,Online,Groceries,Lazada,2022-11-11
702863122623,4460394457185611,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
243215753164,4460394457185611,Non-Online,Retail,7-Eleven,2022-11-11
555702425633,4950441741651,Non-Online,Retail,7-Eleven,2022-11-09
516868146568,676279682972,Non-Online,Groceries,Giant Hypermart,2022-11-12
113112949739,676279682972,Non-Online,Groceries,NTUC Fairprice,2022-11-12
247171771447,180015838330314,Non-Online,Retail,7-Eleven,2022-11-08
457248153848,30167658426763,Non-Online,Groceries,Giant Hypermart,2022-11-13
787873846425,4920321098670702696,Non-Online,Groceries,NTUC Fairprice,2022-11-12
498471527303,5584476976189055,Non-Online,Retail,7-Eleven,2022-11-07
672627391047,6544790934190899,Non-Online,Groceries,Don Don Donki,2022-11-12
562370953311,6544790934190899,Non-Online,Groceries,Giant Hypermart,2022-11-12
821003889118,4257925287916,Non-Online,Groceries,Don Don Donki,2022-11-13
255504632412,3551392857386278,Non-Online,Retail,7-Eleven,2022-11-10
412026108973,4371273329160,Online,Groceries,Shopee,2022-11-11
718023348650,4371273329160,Online,Groceries,Shopee,2022-11-11
284334663664,4371273329160,Online,Groceries,eBay,2022-11-11
464326607342,4371273329160,Non-Online,Groceries,Decathalon,2022-11-11
329836540309,4371273329160,Non-Online,Groceries,Isetan,2022-11-11
155805698124,4371273329160,Non-Online,Groceries,Decathalon,2022-11-11
716011705963,4371273329160,Non-Online,Retail,7-Eleven,2022-11-11
463609584994,4505991503255,Non-Online,Retail,7-Eleven,2022-11-09
562068874684,3567791127533951,Non-Online,Groceries,NTUC Fairprice,2022-11-12
326586815017,676371761195,Online,Groceries,Lazada,2022-11-11
653963925430,676371761195,Non-Online,Groceries,Takashimaya,2022-11-11
101933418881,676371761195,Non-Online,Retail,7-Eleven,2022-11-11
547427512832,4988196605422023236,Non-Online,Retail,7-Eleven,2022-11-08
631035888590,180087363625129,Non-Online,Groceries,Giant Hypermart,2022-11-13
843898853412,372232640829221,Online,Groceries,Zalora,2022-11-11
811851566698,372232640829221,Online,Groceries,Amazon,2022-11-11
161144217917,372232640829221,Non-Online,Groceries,Kinokuniya,2022-11-11
459759620047,372232640829221,Non-Online,Retail,7-Eleven,2022-11-11
358580971073,588448185474,Online,Groceries,Zalora,2022-11-11
716015404278,588448185474,Online,Groceries,Qoo10,2022-11-11
630141855895,588448185474,Non-Online,Groceries,Takashimaya,2022-11-11
255678059981,588448185474,Non-Online,Groceries,Kinokuniya,2022-11-11
390188567747,588448185474,Non-Online,Groceries,Decathalon,2022-11-11
876626938399,588448185474,Non-Online,Retail,7-Eleven,2022-11-11
126248063504,3507305069039548,Non-Online,Retail,7-Eleven,2022-11-07
668356105623,4255134725098031849,Non-Online,Retail,7-Eleven,2022-11-09
694599267052,3505893039450285,Online,Groceries,Amazon,2022-11-11
652132431802,3505893039450285,Non-Online,Groceries,Decathalon,2022-11-11
180650019479,3505893039450285,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
277269473124,3505893039450285,Non-Online,Groceries,Kinokuniya,2022-11-11
331164347378,3513638503991144,Non-Online,Groceries,Don Don Donki,2022-11-12
877837477347,3513638503991144,Non-Online,Groceries,Cold Storage,2022-11-12
272665234430,2252688056874483,Non-Online,Retail,7-Eleven,2022-11-10
399773651763,5367760121713395,Online,Groceries,Shopee,2022-11-11
829242738688,5367760121713395,Non-Online,Groceries,Decathalon,2022-11-11
584986334545,5367760121713395,Non-Online,Groceries,Takashimaya,2022-11-11
709636009890,5367760121713395,Non-Online,Retail,7-Eleven,2022-11-11
567150283356,3597394660755737,Non-Online,Retail,7-Eleven,2022-11-09
858620507642,4922346349898134,Non-Online,Retail,7-Eleven,2022-11-09
113673685688,3590997806959711,Online,Groceries,Amazon,2022-11-11
861034610017,3590997806959711,Online,Groceries,eBay,2022-11-11
438881133941,3590997806959711,Non-Online,Groceries,Isetan,2022-11-11
790717467932,3590997806959711,Non-Online,Retail,7-Eleven,2022-11-11
265903616773,4100717262502768,Non-Online,Groceries,Cold Storage,2022-11-13
813085707627,4100717262502768,Non-Online,Groceries,Giant Hypermart,2022-11-13
112595438739,3547583831246508,Non-Online,Groceries,Don Don Donki,2022-11-12
886491373305,3560491928561445,Online,Groceries,Qoo10,2022-11-11
625462300019,3560491928561445,Non-Online,Groceries,Decathalon,2022-11-11
722792155614,3560491928561445,Non-Online,Groceries,Isetan,2022-11-11
508005901755,3560491928561445,Non-Online,Retail,7-Eleven,2022-11-11
877648283667,4933288673625880,Non-Online,Groceries,Cold Storage,2022-11-12
371728650741,4933288673625880,Non-Online,Groceries,Giant Hypermart,2022-11-12
668276103707,36691116780259,Non-Online,Groceries,Giant Hypermart,2022-11-12
239487045973,36691116780259,Non-Online,Groceries,NTUC Fairprice,2022-11-12
163314303587,213171336017613,Non-Online,Groceries,Cold Storage,2022-11-13
458859474224,3518412247304542,Non-Online,Retail,7-Eleven,2022-11-07
862766981231,501808914797,Non-Online,Retail,7-Eleven,2022-11-07
797587193710,4968491989087,Non-Online,Retail,7-Eleven,2022-11-09
442984914119,3568449481684550,Non-Online,Retail,7-Eleven,2022-11-10
425464649118,30377882418375,Online,Groceries,eBay,2022-11-11
419053391039,30377882418375,Online,Groceries,Shopee,2022-11-11
208575933023,30377882418375,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
562279066651,4143441131536282,Online,Groceries,Shopee,2022-11-11
383547391144,4143441131536282,Non-Online,Groceries,Isetan,2022-11-11
150865001266,4143441131536282,Non-Online,Groceries,Decathalon,2022-11-11
127307394721,4143441131536282,Non-Online,Groceries,Decathalon,2022-11-11
728185302320,2618222806942660,Non-Online,Retail,7-Eleven,2022-11-10
606239567122,4644778430315,Non-Online,Retail,7-Eleven,2022-11-08
860564425382,3561290045224294,Non-Online,Retail,7-Eleven,2022-11-07
704314593029,4910985432174,Non-Online,Retail,7-Eleven,2022-11-10
263849020940,36670086955810,Non-Online,Groceries,Don Don Donki,2022-11-13
673293202896,36670086955810,Non-Online,Groceries,Giant Hypermart,2022-11-13
739881454950,6556302978443583,Non-Online,Groceries,Giant Hypermart,2022-11-13
880083424521,370219265434488,Non-Online,Retail,7-Eleven,2022-11-07
730079646328,4728001593031348,Non-Online,Groceries,Giant Hypermart,2022-11-13
293054415561,4728001593031348,Non-Online,Groceries,NTUC Fairprice,2022-11-13
251666937962,4404936384601,Non-Online,Retail,7-Eleven,2022-11-07
506651611778,4936990216176902,Non-Online,Retail,7-Eleven,2022-11-09
735095026333,4841902457673,Non-Online,Groceries,Don Don Donki,2022-11-13
543776776890,4531138610975219,Non-Online,Groceries,NTUC Fairprice,2022-11-12
379837536145,180098632047631,Non-Online,Groceries,Cold Storage,2022-11-12
858961913791,180098632047631,Non-Online,Groceries,NTUC Fairprice,2022-11-12
714568383810,4131981197782,Non-Online,Retail,7-Eleven,2022-11-08
388678569586,6011358667124263,Non-Online,Groceries,NTUC Fairprice,2022-11-13
754949765496,6011358667124263,Non-Online,Groceries,Don Don Donki,2022-11-13
560830047407,376490228307723,Non-Online,Retail,7-Eleven,2022-11-09
582469011150,2293177339980771,Online,Groceries,eBay,2022-11-11
354324325827,2293177339980771,Non-Online,Groceries,Kinokuniya,2022-11-11
761671377548,2293177339980771,Non-Online,Groceries,Isetan,2022-11-11
327030504859,213123051164419,Non-Online,Groceries,Don Don Donki,2022-11-13
314689226210,213123051164419,Non-Online,Groceries,Don Don Donki,2022-11-13
393711255885,4860101330841930,Non-Online,Groceries,Giant Hypermart,2022-11-13
666756845830,4860101330841930,Non-Online,Groceries,Giant Hypermart,2022-11-13
210305472424,4848511649194,Online,Groceries,Amazon,2022-11-11
334681071175,4848511649194,Non-Online,Groceries,Isetan,2022-11-11
498700819086,4921559395261091831,Non-Online,Retail,7-Eleven,2022-11-07
386532575089,213195351545596,Non-Online,Retail,7-Eleven,2022-11-07
705179032775,30229174889534,Online,Groceries,Amazon,2022-11-11
880173969390,30229174889534,Online,Groceries,Zalora,2022-11-11
788610815484,30229174889534,Online,Groceries,Shopee,2022-11-11
553968987209,30229174889534,Non-Online,Groceries,Decathalon,2022-11-11
725542424328,30229174889534,Non-Online,Groceries,Decathalon,2022-11-11
595418652003,30229174889534,Non-Online,Groceries,Takashimaya,2022-11-11
444677656504,30229174889534,Non-Online,Retail,7-Eleven,2022-11-11
299414211980,3547802918467377,Non-Online,Groceries,Cold Storage,2022-11-12
531511144850,3578072908199883,Non-Online,Retail,7-Eleven,2022-11-10
484645892641,30359797190265,Non-Online,Retail,7-Eleven,2022-11-10
592279742585,30227879174269,Online,Groceries,eBay,2022-11-11
241618083887,30227879174269,Non-Online,Groceries,Isetan,2022-11-11
646069280921,30227879174269,Non-Online,Groceries,Isetan,2022-11-11
725747777959,30227879174269,Non-Online,Groceries,Kinokuniya,2022-11-11
610853547463,30227879174269,Non-Online,Retail,7-Eleven,2022-11-11
348157032043,503816305562,Online,Groceries,Qoo10,2022-11-11
615722520986,503816305562,Online,Groceries,Lazada,2022-11-11
212607505492,503816305562,Online,Groceries,Zalora,2022-11-11
508815760450,503816305562,Non-Online,Groceries,Kinokuniya,2022-11-11
274843992832,503816305562,Non-Online,Retail,7-Eleven,2022-11-11
344937947980,30152973817854,Non-Online,Retail,7-Eleven,2022-11-08
749352728251,36215632780781,Non-Online,Retail,7-Eleven,2022-11-09
175428280292,30382487725810,Non-Online,Retail,7-Eleven,2022-11-07
847741783317,2301441180323485,Online,Groceries,Lazada,2022-11-11
205588331022,2301441180323485,Non-Online,Groceries,Kinokuniya,2022-11-11
641167436153,2301441180323485,Non-Online,Groceries,Isetan,2022-11-11
381321685050,2301441180323485,Non-Online,Groceries,Takashimaya,2022-11-11
718602214155,2301441180323485,Non-Online,Retail,7-Eleven,2022-11-11
304308957068,4194885254199591,Non-Online,Groceries,Giant Hypermart,2022-11-12
424167724406,4194885254199591,Non-Online,Groceries,Don Don Donki,2022-11-12
549068721748,503882999280,Non-Online,Retail,7-Eleven,2022-11-07
276095332001,4139230844696681,Non-Online,Groceries,Cold Storage,2022-11-13
260953700872,3557503856990175,Non-Online,Retail,7-Eleven,2022-11-10
466118169967,4451924515183,Non-Online,Groceries,Don Don Donki,2022-11-13
849378516673,4451924515183,Non-Online,Groceries,NTUC Fairprice,2022-11-13
543943526963,180076502504683,Non-Online,Retail,7-Eleven,2022-11-07
610489627384,4140192507633681,Non-Online,Groceries,Cold Storage,2022-11-12
231761541998,4909943908059152,Non-Online,Groceries,Don Don Donki,2022-11-12
864691388389,3510252090301791,Non-Online,Retail,7-Eleven,2022-11-09
160322405379,2267243122542616,Non-Online,Retail,7-Eleven,2022-11-09
326495783458,30113601163640,Non-Online,Retail,7-Eleven,2022-11-09
579710950033,6539983750022125,Non-Online,Retail,7-Eleven,2022-11-08
386271819143,4206812404233985,Non-Online,Groceries,Don Don Donki,2022-11-12
203372962039,4206812404233985,Non-Online,Groceries,NTUC Fairprice,2022-11-12
657970941529,30254560623644,Non-Online,Groceries,NTUC Fairprice,2022-11-13
324442521942,4895775380231339,Non-Online,Groceries,NTUC Fairprice,2022-11-13
272480631010,6577937371227052,Non-Online,Retail,7-Eleven,2022-11-07
328305054049,3559735765917059,Non-Online,Retail,7-Eleven,2022-11-07
545169307348,6549142720840243,Non-Online,Retail,7-Eleven,2022-11-07
847265135761,345762095814074,Non-Online,Retail,7-Eleven,2022-11-10
332128565067,4372366785888,Non-Online,Retail,7-Eleven,2022-11-09
388325530373,3548498999887168,Non-Online,Retail,7-Eleven,2022-11-10
512544810505,503843851091,Online,Groceries,Amazon,2022-11-11
760295868614,503843851091,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
848352785737,503843851091,Non-Online,Retail,7-Eleven,2022-11-11
495253683102,6524224828812321,Non-Online,Retail,7-Eleven,2022-11-08
458909117801,36359444566796,Non-Online,Retail,7-Eleven,2022-11-09
499570227356,5127758658539572,Non-Online,Retail,7-Eleven,2022-11-09
541832678518,6544257075416889,Non-Online,Retail,7-Eleven,2022-11-10
428505826939,6542749795934516,Online,Groceries,Zalora,2022-11-11
281213969660,6542749795934516,Non-Online,Groceries,Takashimaya,2022-11-11
340662560269,6542749795934516,Non-Online,Groceries,Takashimaya,2022-11-11
376220816898,6542749795934516,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
571073956897,213185937833137,Non-Online,Groceries,Cold Storage,2022-11-12
177496889975,4132508619482651,Non-Online,Retail,7-Eleven,2022-11-08
255857507362,30279887983694,Non-Online,Retail,7-Eleven,2022-11-08
714846952036,4763696880515232950,Online,Groceries,Amazon,2022-11-11
379799260123,4763696880515232950,Non-Online,Groceries,Kinokuniya,2022-11-11
666169073548,4763696880515232950,Non-Online,Groceries,Isetan,2022-11-11
893266623909,4763696880515232950,Non-Online,Groceries,Takashimaya,2022-11-11
634343172329,3578786580784643,Non-Online,Retail,7-Eleven,2022-11-10
876399888154,639088473801,Non-Online,Retail,7-Eleven,2022-11-08
828084505230,213128652683014,Non-Online,Retail,7-Eleven,2022-11-08
610770886027,30467362544459,Online,Groceries,Qoo10,2022-11-11
699773637253,30467362544459,Online,Groceries,Amazon,2022-11-11
793554699060,30467362544459,Non-Online,Groceries,Kinokuniya,2022-11-11
228370961355,30467362544459,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
248741262216,30467362544459,Non-Online,Retail,7-Eleven,2022-11-11
718484453367,378140164336750,Non-Online,Retail,7-Eleven,2022-11-07
261144395605,4779860384606,Non-Online,Groceries,Cold Storage,2022-11-13
674490775651,4956697467094602,Non-Online,Retail,7-Eleven,2022-11-09
354963460953,3585593935400169,Non-Online,Retail,7-Eleven,2022-11-09
175050248219,4236163586017760,Non-Online,Retail,7-Eleven,2022-11-09
888578835857,6592895389545215,Non-Online,Retail,7-Eleven,2022-11-10
345826095319,6530624339025358,Online,Groceries,Amazon,2022-11-11
688229918655,6530624339025358,Online,Groceries,Zalora,2022-11-11
320227857564,6530624339025358,Non-Online,Groceries,Isetan,2022-11-11
698925535582,6530624339025358,Non-Online,Groceries,Decathalon,2022-11-11
556822880873,6530624339025358,Non-Online,Groceries,Isetan,2022-11-11
552350910307,6530624339025358,Non-Online,Retail,7-Eleven,2022-11-11
159361945942,4887570246366845,Non-Online,Retail,7-Eleven,2022-11-10
621858619286,4115063830451,Non-Online,Groceries,Giant Hypermart,2022-11-13
304163874609,4115063830451,Non-Online,Groceries,Don Don Donki,2022-11-13
359008442201,588084630866,Non-Online,Retail,7-Eleven,2022-11-08
300324741973,6011519429348348,Non-Online,Retail,7-Eleven,2022-11-08
432157573471,4256775423267665,Non-Online,Retail,7-Eleven,2022-11-08
627503389011,3578959251934090,Non-Online,Groceries,NTUC Fairprice,2022-11-12
292981598737,3578959251934090,Non-Online,Groceries,Don Don Donki,2022-11-12
210990035483,4408630232000855,Non-Online,Retail,7-Eleven,2022-11-07
437639417507,213138493667175,Non-Online,Groceries,Cold Storage,2022-11-13
696633659004,675945343415,Non-Online,Retail,7-Eleven,2022-11-07
889066200366,639040206950,Non-Online,Retail,7-Eleven,2022-11-09
446150801037,30056402241489,Non-Online,Retail,7-Eleven,2022-11-07
542984705993,4899306413759,Non-Online,Groceries,Don Don Donki,2022-11-12
717176698837,4899306413759,Non-Online,Groceries,Giant Hypermart,2022-11-12
427908318355,3537969685102859,Non-Online,Retail,7-Eleven,2022-11-09
749274619915,4858080690815219,Online,Groceries,Lazada,2022-11-11
741556708859,4858080690815219,Non-Online,Groceries,Takashimaya,2022-11-11
854538225459,4858080690815219,Non-Online,Retail,7-Eleven,2022-11-11
720016846530,4620711568619,Non-Online,Groceries,Don Don Donki,2022-11-13
651357010462,340545657765031,Non-Online,Retail,7-Eleven,2022-11-09
364829598635,4252123578974781,Non-Online,Retail,7-Eleven,2022-11-08
143207633027,180014904406769,Non-Online,Retail,7-Eleven,2022-11-10
141677787882,3599953043211235,Online,Groceries,Qoo10,2022-11-11
241830672427,3599953043211235,Online,Groceries,Zalora,2022-11-11
804228987814,3599953043211235,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
306381817631,3599953043211235,Non-Online,Groceries,Takashimaya,2022-11-11
237141752446,3599953043211235,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
589707378049,38909706961859,Non-Online,Retail,7-Eleven,2022-11-09
313970906772,30342005295746,Non-Online,Retail,7-Eleven,2022-11-07
324290613066,4784022562562700,Non-Online,Groceries,Giant Hypermart,2022-11-13
854771371489,4853013677304183,Non-Online,Retail,7-Eleven,2022-11-09
638209934546,375797986308664,Online,Groceries,Qoo10,2022-11-11
861390378403,375797986308664,Online,Groceries,eBay,2022-11-11
639752146839,375797986308664,Non-Online,Groceries,Isetan,2022-11-11
617108963667,375797986308664,Non-Online,Retail,7-Eleven,2022-11-11
575276946899,575637934861,Non-Online,Retail,7-Eleven,2022-11-08
452201197917,375839971174055,Non-Online,Groceries,Giant Hypermart,2022-11-12
809984425232,375839971174055,Non-Online,Groceries,Cold Storage,2022-11-12
649329728011,4728100427394227,Non-Online,Retail,7-Eleven,2022-11-08
174159177009,4852046047525294,Non-Online,Retail,7-Eleven,2022-11-07
743879610149,3519626165570714,Online,Groceries,Zalora,2022-11-11
558196931452,3519626165570714,Non-Online,Groceries,Kinokuniya,2022-11-11
676011874305,3519626165570714,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
278956051616,3519626165570714,Non-Online,Retail,7-Eleven,2022-11-11
398290421065,503842243753,Non-Online,Retail,7-Eleven,2022-11-08
707931143912,6011203583997865,Non-Online,Retail,7-Eleven,2022-11-07
622898897789,676239012112,Non-Online,Retail,7-Eleven,2022-11-10
155487721281,4952681693881,Non-Online,Retail,7-Eleven,2022-11-09
745473636837,4108811674677250,Non-Online,Groceries,Giant Hypermart,2022-11-12
490007027309,4108811674677250,Non-Online,Groceries,NTUC Fairprice,2022-11-12
242502949403,180098938156300,Online,Groceries,Lazada,2022-11-11
378472297464,180098938156300,Online,Groceries,Shopee,2022-11-11
679801681972,180098938156300,Non-Online,Groceries,Decathalon,2022-11-11
448468600514,180098938156300,Non-Online,Groceries,Kinokuniya,2022-11-11
258495495010,180098938156300,Non-Online,Groceries,Decathalon,2022-11-11
102880865379,180098938156300,Non-Online,Retail,7-Eleven,2022-11-11
135630026129,4082330519005148,Online,Groceries,Qoo10,2022-11-11
200334034657,4082330519005148,Online,Groceries,Shopee,2022-11-11
782422748707,4082330519005148,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
727196314368,4082330519005148,Non-Online,Groceries,Isetan,2022-11-11
724494162820,4082330519005148,Non-Online,Groceries,Takashimaya,2022-11-11
660735401452,4082330519005148,Non-Online,Retail,7-Eleven,2022-11-11
766627847606,4669252538445680400,Non-Online,Groceries,Cold Storage,2022-11-13
509919513893,3586299138399310,Non-Online,Retail,7-Eleven,2022-11-10
663717422473,36186171806545,Non-Online,Retail,7-Eleven,2022-11-10
868048320110,3500136938899565,Non-Online,Retail,7-Eleven,2022-11-07
772880384781,4282934477067217746,Online,Groceries,Qoo10,2022-11-11
646239500361,4282934477067217746,Online,Groceries,Shopee,2022-11-11
175807778336,4282934477067217746,Online,Groceries,Zalora,2022-11-11
625218487696,4282934477067217746,Non-Online,Groceries,Kinokuniya,2022-11-11
303346254497,4282934477067217746,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
860840255913,4282934477067217746,Non-Online,Retail,7-Eleven,2022-11-11
470884128417,2449050958137549,Online,Groceries,eBay,2022-11-11
648005314652,2449050958137549,Online,Groceries,eBay,2022-11-11
286554995641,2449050958137549,Online,Groceries,Amazon,2022-11-11
408441191359,2449050958137549,Non-Online,Groceries,Isetan,2022-11-11
154510164692,2449050958137549,Non-Online,Groceries,Decathalon,2022-11-11
137707597841,2449050958137549,Non-Online,Retail,7-Eleven,2022-11-11
814545320133,6535838650341484,Online,Groceries,Zalora,2022-11-11
658193885449,6535838650341484,Non-Online,Groceries,Decathalon,2022-11-11
457107677376,30598427859605,Non-Online,Retail,7-Eleven,2022-11-10
187047974415,3562462556636195,Online,Groceries,Shopee,2022-11-11
592632836114,3562462556636195,Online,Groceries,Zalora,2022-11-11
212694020531,3562462556636195,Non-Online,Groceries,Takashimaya,2022-11-11
759632768220,3562462556636195,Non-Online,Groceries,Takashimaya,2022-11-11
305464077378,3562462556636195,Non-Online,Retail,7-Eleven,2022-11-11
321216912680,4577697658896632,Non-Online,Groceries,Cold Storage,2022-11-13
324673486968,3543527592273197,Non-Online,Retail,7-Eleven,2022-11-07
750243035912,4510284942590,Non-Online,Retail,7-Eleven,2022-11-09
183534106029,345651455974984,Non-Online,Groceries,Cold Storage,2022-11-12
113028880433,4899157851325666,Non-Online,Retail,7-Eleven,2022-11-09
569042534645,676234827027,Non-Online,Retail,7-Eleven,2022-11-10
882057947276,630473728008,Non-Online,Retail,7-Eleven,2022-11-09
575009350424,503897860782,Non-Online,Groceries,NTUC Fairprice,2022-11-13
111370724203,503897860782,Non-Online,Groceries,Giant Hypermart,2022-11-13
717153069343,6011121456983061,Non-Online,Retail,7-Eleven,2022-11-09
372897707393,3512988326632487,Non-Online,Groceries,NTUC Fairprice,2022-11-12
732207514176,3582173654872444,Non-Online,Groceries,Cold Storage,2022-11-13
449717533848,4064878770967993261,Non-Online,Groceries,Don Don Donki,2022-11-12
657207711646,563138575342,Non-Online,Groceries,Giant Hypermart,2022-11-13
682000158053,6522991650742782,Online,Groceries,Zalora,2022-11-11
423439396474,6522991650742782,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
625275613719,6522991650742782,Non-Online,Groceries,Pet Lovers Centre,2022-11-11
672806776297,6522991650742782,Non-Online,Retail,7-Eleven,2022-11-11
555677917508,6572545377634943,Non-Online,Retail,7-Eleven,2022-11-10
520747185161,213148126125178,Non-Online,Groceries,Don Don Donki,2022-11-13
291800110683,213148126125178,Non-Online,Groceries,Don Don Donki,2022-11-13
412877768165,6011860485099544,Non-Online,Retail,7-Eleven,2022-11-10
123551777264,345569799293145,Non-Online,Retail,7-Eleven,2022-11-10
418243809420,2388654346992557,Non-Online,Groceries,Cold Storage,2022-11-12
305877055769,4794898323997,Online,Groceries,eBay,2022-11-11
694856761390,4794898323997,Online,Groceries,Zalora,2022-11-11
550847144419,4794898323997,Online,Groceries,Lazada,2022-11-11
517172203330,4794898323997,Non-Online,Groceries,Kinokuniya,2022-11-11
781703599616,4794898323997,Non-Online,Retail,7-Eleven,2022-11-11
278797516984,3599686445182584,Non-Online,Groceries,Cold Storage,2022-11-12
375334581688,3599686445182584,Non-Online,Groceries,Don Don Donki,2022-11-12
262895293217,2711867097164386,Non-Online,Retail,7-Eleven,2022-11-09
151993806267,6528594441485374,Non-Online,Retail,7-Eleven,2022-11-10
492632960960,639023155463,Non-Online,Groceries,Cold Storage,2022-11-13
794729156412,4038665374126,Non-Online,Groceries,Don Don Donki,2022-11-13
540066928435,3537095108649746,Non-Online,Retail,7-Eleven,2022-11-10
416397903128,3560940035014078,Non-Online,Retail,7-Eleven,2022-11-09
318873048980,4057897513541,Online,Groceries,Amazon,2022-11-11
718698304373,4057897513541,Online,Groceries,Qoo10,2022-11-11
425870038844,4057897513541,Non-Online,Groceries,Decathalon,2022-11-11
846226971882,4057897513541,Non-Online,Groceries,Isetan,2022-11-11
765021263695,4057897513541,Non-Online,Groceries,Decathalon,2022-11-11
511890092374,4057897513541,Non-Online,Retail,7-Eleven,2022-11-11
244654799855,3545721898394819,Non-Online,Retail,7-Eleven,2022-11-07
259353480499,213132138486554,Non-Online,Retail,7-Eleven,2022-11-08
